gene_id,log2FC,pvalue,padj,mean_expr,species,de_method,dataset_id
Potri.009G140900,0.40780765998876,0.245123004961255,0.397194310817524,2.68936914826267,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G141500,-0.111015215412824,0.608383512546801,0.737250070243753,2.45957325145324,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G141600,-0.0424725701387003,0.887879377607768,0.927354864875882,3.64252620724614,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G141700,0.616022513848194,0.0518154375931847,0.130043580359703,3.54604751636769,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G141800,0.6460950356255,0.0144340257854124,0.0509094695871063,2.70196183674024,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G142100,1.20902910780134,0.00379938068148157,0.0188891985787051,2.79958304903531,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G142200,0.484088831558624,0.0249816171525862,0.076081739423984,3.13553823419185,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G143100,-0.343805208760982,0.0336907099652939,0.0949838973855237,3.2030710988885,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G143300,-0.211025795871737,0.24598694208498,0.397929258092941,5.7743678104528,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G143700,-0.487966481221521,0.0237069674825955,0.0732080368041777,6.13024596511311,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G143800,0.301556864014241,0.497741800827203,0.645015041082938,5.99193015047035,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G144000,-0.160122962814103,0.262062089566393,0.416514933604586,3.66282277288898,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G144100,-0.429927010917891,0.00920856433767126,0.0365183299971899,7.39492059379334,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G144600,-1.05885643483342,2.32610823153444e-05,0.000383487405691545,4.00409699173028,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G145000,-0.816867811962014,0.00510639021532272,0.0237830591896807,5.40007195940994,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G145400,0.310547658557378,0.0903063074550095,0.193919307458805,5.19114997889022,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G145700,0.571800346909697,0.0446358693357205,0.11635983159481,6.98566384089124,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G146700,-0.250146686656032,0.0803106096994809,0.178444631250135,2.76213962897511,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G147200,0.0842503985251217,0.452779942919679,0.605372973104492,3.80167166741305,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G147300,-0.222830457197059,0.261647079568009,0.415985322501686,2.80796020189922,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G147400,0.0436950153980495,0.848528651315776,0.902848686316326,2.65438272812722,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G147500,-0.325683325949742,0.106242899376888,0.218191555110379,6.62878152538999,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G147900,0.09816708093271,0.636454749799559,0.758610016442946,3.55976413336214,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G148000,0.0219865203762386,0.893411232625206,0.931003494487301,2.78150185138305,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G148100,-0.39441818599619,0.0580861388584031,0.141284601737847,8.05725998836363,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G148400,0.594065255346408,0.0162414529577536,0.055532120835721,4.79205387625184,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G148800,0.0242096183902305,0.820266433823659,0.885278532080028,5.97019387535692,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G148900,0.576230720355452,0.000982592847581208,0.00679465292018766,5.895423091246,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G149000,-0.432689479471881,0.000621544559134365,0.00480787167719754,3.80029585769626,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G149200,-0.639746637976021,0.00177573460121576,0.0106376751257754,6.82836146852966,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G149600,-0.237845582070623,0.143183291915387,0.270855062215151,4.0842607743034,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G149900,0.140574638155862,0.243080431682768,0.39511252014655,5.07852931312997,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G150100,-0.0375358451323935,0.626204474591465,0.750442025865266,5.86468292227782,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G150800,0.233311623045553,0.532448518798599,0.67472438556716,2.32400505068571,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G151000,-1.07054616747632,5.42073905012567e-05,0.000741212062425394,5.90555093832262,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G151300,0.628441941326191,0.000773755294531671,0.00566233011221306,3.58782303636114,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G151400,0.302871869521149,0.128005970834486,0.249728668799809,2.66083281378733,poplar_G_vs_B,limma-voom,poplar_G_vs_B
